# Ribosome density, mRNA level, and translational efficiency measurements for haploid budding yeast (S.cerevisiae) growing exponentially in rich medium with glucose 
#
# Generated Tue Apr 07 00:00:36 2015 
#
# Citation:
#   "Accounting for experimental noise reveals that transcript levels,
#   amplified by post-transcriptional regulation, largely determine steady-state protein levels in yeast,"
#   Gábor Csárdi, Alexander Franks, David S. Choi, Eduardo M. Airoldi, and D. Allan Drummond, PLoS Genetics, 2015
#
# orf = Systematic yeast ORF (open reading frame) identifier
# gene = Common gene name
# ing1 = Ingolia et al. 2009 mRNA (average of two replicates)
# ger1 = Gerashchenko et al. 2012 mRNA
# mcm1 = McManus et al. 2014 mRNA
# sub1 = Subtelny et al. 2014 mRNA
# rd.ing1 = Ingolia et al. 2009 ribosome footprint density (average of two replicates)
# rd.ger1 = Gerashchenko et al. 2012 ribosome footprint density
# rd.ger2 = Gerashchenko et al. 2014 ribosome footprint density
# rd.mcm1 = McManus et al. 2014 ribosome footprint density (average of two replicates)
# rd.sub1 = Subtelny et al. 2014 ribosome footprint density
# mrna.median = Median of normalized mRNA measurements from ribosome profiling studies, excluding Ingolia et al. 2009
# mrna.n = Number of mRNA-level measurements from ribosome profiling studies, excluding Ingolia et al. 2009
# rd.median = Median of normalized ribosome footprint density measurements
# rd.n = Number of ribosome footprint density measurements from ribosome profiling studies
# te = Translational efficiency (rd.median/mrna.median)
orf	gene	ing1	ger1	mcm1	sub1	rd.ing1	rd.ger1	rd.ger2	rd.mcm1	rd.sub1	mrna.median	mrna.n	rd.median	rd.n	te
YNL330C	RPD3	2.62203	2.114938	0.222230	1.2124	1.18180	2.510804	1.576400	0.18834	1.187498	1.212440	3	1.187498	5	0.97943
YNL331C	AAD14	NA	NA	0.204169	NA	NA	NA	NA	0.01202	NA	0.204169	1	0.012022	1	0.05888
YNL332W	THI12	NA	NA	0.052613	NA	NA	NA	NA	0.03206	NA	0.052613	1	0.032058	1	0.60932
YNL333W	SNZ2	NA	NA	0.077741	NA	NA	NA	NA	0.04141	NA	0.077741	1	0.041408	1	0.53264
YNL334C	SNO2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YNL335W	DDI3	NA	NA	0.098158	NA	NA	NA	NA	0.03874	NA	0.098158	1	0.038737	1	0.39463
YNL336W	COS1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YNL339C	YRF1-6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YNR001C	CIT1	2.52194	2.082358	NA	2.5104	3.01874	3.411454	3.547869	NA	3.349761	2.296384	2	3.380607	4	1.47214
YNR002C	ATO2	0.02233	0.037049	0.051042	NA	0.02811	0.017075	0.030374	0.03339	NA	0.044045	2	0.029240	4	0.66387
YNR003C	RPC34	3.06104	2.738478	1.407980	0.9852	2.35212	2.410156	3.180092	1.29434	1.592327	1.407980	3	2.352122	5	1.67056
YNR004W	SWM2	0.70317	0.926789	0.325885	NA	0.64371	0.449806	0.352422	0.18567	NA	0.626337	2	0.401114	4	0.64041
YNR006W	VPS27	0.40554	0.585630	1.792760	0.5223	1.03570	0.981697	1.053133	1.28499	0.756361	0.585630	3	1.035695	5	1.76852
YNR007C	ATG3	0.69571	0.564464	0.474300	0.2126	0.66214	0.793383	0.474124	0.55033	0.447920	0.474300	3	0.550327	5	1.16029
YNR008W	LRO1	0.55845	1.240011	1.039691	0.6942	1.04516	1.590453	1.274841	1.82062	1.086348	1.039691	3	1.274841	5	1.22617
YNR009W	NRM1	0.64567	0.545502	0.604654	0.5069	1.25664	0.828421	1.254711	0.74267	1.050514	0.545502	3	1.050514	5	1.92578
YNR010W	CSE2	0.70726	0.607845	0.587378	0.4693	1.76932	0.883525	1.285753	0.77473	0.819183	0.587378	3	0.883525	5	1.50418
YNR011C	PRP2	0.39666	0.533573	0.870074	0.4781	0.49511	0.541721	0.533229	0.83751	0.349945	0.533573	3	0.533229	5	0.99936
YNR012W	URK1	1.34532	1.427602	1.192032	0.6463	0.94262	0.915248	1.116217	0.82950	0.669499	1.192032	3	0.915248	5	0.76780
YNR013C	PHO91	0.53427	0.791989	3.407265	1.1114	1.37704	1.452863	1.969672	4.81670	1.111295	1.111389	3	1.452863	5	1.30725
YNR014W		0.10788	0.037182	0.364363	NA	0.19481	0.117550	0.177521	0.43145	NA	0.200773	2	0.186165	4	0.92724
YNR015W	SMM1	1.18888	1.735983	1.031053	0.8454	0.93609	1.148285	1.404348	1.05657	0.852069	1.031053	3	1.056574	5	1.02475
YNR016C	ACC1	1.02525	1.029780	4.827024	10.2335	9.10817	12.262480	14.166800	52.35720	8.965885	4.827024	3	12.262480	5	2.54038
YNR017W	TIM23	2.01845	3.622436	2.639276	2.6040	4.59174	4.852735	6.910283	3.71738	3.909038	2.639276	3	4.591740	5	1.73977
YNR018W	RCF2	1.87477	3.667751	1.634922	2.6120	5.67857	4.804346	5.839126	2.87185	4.337453	2.611967	3	4.804346	5	1.83936
YNR019W	ARE2	0.28372	0.748481	1.974942	0.9822	1.26950	2.077633	1.929258	3.21514	1.454663	0.982166	3	1.929258	5	1.96429
YNR020C	ATP23	1.26207	1.132983	0.201028	0.3210	0.65309	1.212202	1.001679	0.40340	0.641603	0.321034	3	0.653092	5	2.03434
YNR021W		3.22344	4.710628	5.787403	3.9739	6.74440	8.530724	8.655473	8.54743	4.842979	4.710628	3	8.530724	5	1.81095
YNR022C	MRPL50	2.23244	4.282855	0.472730	1.5038	3.41237	3.287882	2.821482	0.95506	2.222364	1.503783	3	2.821482	5	1.87626
YNR023W	SNF12	0.83543	0.476645	1.466090	0.3661	0.65317	0.638944	0.545682	0.91899	0.417076	0.476645	3	0.638944	5	1.34050
YNR024W	MPP6	2.92858	1.886078	0.413835	0.4840	1.68326	1.209218	1.193270	0.48087	0.918520	0.483997	3	1.193270	5	2.46545
YNR026C	SEC12	0.72718	0.862191	1.197529	0.8045	1.50766	1.877902	1.591163	1.67235	1.254856	0.862191	3	1.591163	5	1.84549
YNR027W	BUD17	1.09643	1.492895	0.889705	0.5066	0.39466	0.662929	0.628485	0.58238	0.455631	0.889705	3	0.582385	5	0.65458
YNR028W	CPR8	1.62282	2.268645	1.305110	0.9634	1.83710	2.000045	1.482838	1.32506	1.120367	1.305110	3	1.482838	5	1.13618
YNR029C		1.70450	1.260513	1.106438	0.5668	1.09335	1.147930	0.952125	0.86823	0.731867	1.106438	3	0.952125	5	0.86053
YNR030W	ALG12	0.63131	0.984823	1.825741	1.2816	1.37811	2.452150	1.873671	3.46626	1.235125	1.281606	3	1.873671	5	1.46197
YNR031C	SSK2	0.39389	0.402686	0.682395	0.7153	0.29545	0.483486	0.405416	1.37849	0.249474	0.682395	3	0.405416	5	0.59411
YNR032C-A	HUB1	3.46532	3.778269	0.399700	1.3179	4.58637	5.481531	3.712140	0.77206	2.177005	1.317877	3	3.712140	5	2.81676
YNR032W	PPG1	1.66360	0.935391	0.917975	0.5653	0.43604	0.666296	0.596442	0.61177	0.448827	0.917975	3	0.596442	5	0.64974
YNR033W	ABZ1	0.73573	0.881129	1.470016	0.8430	0.64868	1.172152	0.950405	1.64030	0.674261	0.881129	3	0.950405	5	1.07862
YNR034W	SOL1	0.41138	0.542955	0.511993	0.4025	0.93871	1.192382	1.018702	0.97910	0.891077	0.511993	3	0.979101	5	1.91233
YNR034W-A		0.29102	0.179988	0.078527	NA	0.24590	0.118381	0.132691	0.09083	NA	0.129257	2	0.125536	4	0.97121
YNR035C	ARC35	4.46305	3.383632	3.792830	3.1246	4.54923	6.295144	5.530249	5.59944	5.029178	3.383632	3	5.530249	5	1.63441
YNR036C	MRPS12	4.82869	5.676794	1.342018	3.2066	4.09603	5.411050	5.540160	2.03167	4.715747	3.206631	3	4.715747	5	1.47062
YNR037C	RSM19	2.50597	4.581108	0.266205	1.9858	3.10284	3.315976	4.647012	1.02185	3.011837	1.985756	3	3.102844	5	1.56255
YNR038W	DBP6	0.73847	0.973211	1.543831	1.0503	1.83116	1.555156	2.160261	2.05838	1.004021	1.050320	3	1.831157	5	1.74343
YNR039C	ZRG17	0.47956	0.541995	1.077384	0.4546	0.42382	0.608567	0.690312	0.61845	0.350171	0.541995	3	0.608567	5	1.12283
YNR040W		1.15465	1.190115	0.348658	0.5145	0.52820	0.890815	0.855791	0.52228	0.589440	0.514532	3	0.589440	5	1.14558
YNR041C	COQ2	1.64934	1.344959	1.140990	0.6104	1.03491	1.411605	0.921032	1.29434	0.724156	1.140990	3	1.034913	5	0.90703
YNR043W	MVD1	1.47730	2.590116	1.858722	3.6643	7.08285	11.381906	10.007957	7.02468	6.609258	2.590116	3	7.082850	5	2.73457
YNR044W	AGA1	0.22859	0.146893	0.190034	0.4799	1.27753	0.170677	0.618806	0.07480	0.892665	0.190034	3	0.618806	5	3.25629
YNR045W	PET494	0.31042	0.514253	0.596801	0.2660	0.13719	0.203997	0.195956	0.27383	0.181436	0.514253	3	0.195956	5	0.38105
YNR046W	TRM112	2.03467	4.204459	1.330239	2.1234	6.23374	7.356018	8.775121	2.75297	5.460996	2.123415	3	6.233736	5	2.93571
YNR047W	FPK1	0.12874	0.112249	0.319603	0.8543	0.55202	0.714528	0.699992	1.19148	0.490331	0.319603	3	0.699992	5	2.19019
YNR048W		0.78644	0.502955	0.707524	0.2812	0.34707	0.373867	0.474766	0.44614	0.290751	0.502955	3	0.373867	5	0.74334
YNR049C	MSO1	1.77955	1.197443	0.709880	0.5263	0.96793	1.166624	1.568569	0.64249	0.867717	0.709880	3	0.967931	5	1.36351
YNR050C	LYS9	2.83090	2.590096	1.861078	2.3606	5.29739	4.657420	7.167577	3.20579	3.915161	2.360605	3	4.657420	5	1.97298
YNR051C	BRE5	1.54638	1.800349	1.436250	1.8494	1.96156	2.286748	1.957964	2.62340	1.343760	1.800349	3	1.961564	5	1.08955
YNR052C	POP2	1.49994	0.901638	1.250142	0.9290	1.85678	1.792900	2.383510	1.90077	1.279350	0.929026	3	1.856781	5	1.99863
YNR053C	NOG2	8.44612	4.603383	3.552539	2.3837	4.44421	3.577460	5.224531	2.93196	2.868503	3.552539	3	3.577460	5	1.00702
YNR054C	ESF2	1.04780	2.139449	0.784480	0.7472	2.51378	1.852050	2.475685	1.09798	1.929118	0.784480	3	1.929118	5	2.45910
YNR055C	HOL1	1.67932	1.323523	2.493216	0.9596	0.88715	0.836383	0.705923	1.61625	0.570162	1.323523	3	0.836383	5	0.63194
YNR056C	BIO5	0.04248	0.007776	0.080097	NA	NA	0.000738	0.003286	0.00801	NA	0.043937	2	0.003286	3	0.07480
YNR057C	BIO4	0.39669	0.461988	0.224586	NA	0.12984	0.139949	0.185788	0.09217	NA	0.343287	2	0.134895	4	0.39295
YNR058W	BIO3	0.42336	0.179073	0.468803	NA	0.01288	0.012697	0.019462	0.02271	NA	0.323938	2	0.016171	4	0.04992
YNR059W	MNT4	0.93336	0.538587	1.433894	0.2110	0.08170	0.171806	0.126863	0.20971	0.056245	0.538587	3	0.126863	5	0.23555
YNR060W	FRE4	0.14908	0.487187	0.190819	0.0847	0.09464	0.812648	0.616880	0.06946	0.078698	0.190819	3	0.094639	5	0.49596
YNR061C		4.72644	2.807978	1.389919	1.6853	3.94387	3.928702	3.030969	2.18929	2.254569	1.685303	3	3.030969	5	1.79847
YNR062C		0.07188	0.045342	0.018061	NA	0.01259	0.017635	0.013890	0.00668	NA	0.031702	2	0.013239	4	0.41761
YNR063W		0.06673	0.145758	0.225371	0.1820	0.24006	0.198473	0.240194	0.19368	0.137211	0.182026	3	0.198473	5	1.09035
YNR064C		0.03887	0.029915	0.079312	NA	0.02025	0.080669	0.024238	0.03473	NA	0.054614	2	0.029484	4	0.53986
YNR065C		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YNR066C		0.23165	0.190954	NA	0.1943	0.10388	0.137979	0.113717	NA	0.064183	0.192648	2	0.108801	4	0.56476
YNR067C	DSE4	0.94475	1.108139	5.103437	2.9411	2.46283	3.846275	3.970179	7.45880	3.266754	2.941099	3	3.846275	5	1.30777
YNR068C		0.24929	0.364503	NA	NA	NA	NA	0.001284	NA	NA	0.364503	1	0.001284	1	0.00352
YNR069C	BSC5	0.21911	0.266692	NA	0.1839	0.00782	0.036638	0.015251	NA	0.005670	0.225287	2	0.011535	4	0.05120
YNR070W	PDR18	0.04445	0.014223	0.095802	NA	0.01016	0.010561	0.007163	0.04274	NA	0.055013	2	0.010362	4	0.18836
YNR071C		0.05141	0.011616	0.049472	NA	0.00602	0.037430	0.009603	0.01469	NA	0.030544	2	0.012148	4	0.39772
YNR072W	HXT17	NA	NA	0.027484	NA	NA	NA	NA	0.00267	NA	0.027484	1	0.002671	1	0.09720
YNR073C		NA	NA	0.043190	NA	NA	NA	NA	0.04007	NA	0.043190	1	0.040072	1	0.92782
YNR074C	AIF1	1.72353	1.665025	NA	0.6824	0.69199	0.985323	0.885780	NA	0.633438	1.173706	2	0.788884	4	0.67213
YNR075C-A		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YNR075W	COS10	0.18233	0.514380	NA	0.3067	0.28759	0.376553	0.243430	NA	0.167375	0.410537	2	0.265511	4	0.64674
YNR076W	PAU6	NA	NA	0.055754	NA	NA	NA	NA	0.00267	NA	0.055754	1	0.002671	1	0.04792
YNR077C		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YOL001W	PHO80	0.70986	0.723504	NA	0.3605	0.16129	0.253811	0.242993	NA	0.129273	0.542007	2	0.202141	4	0.37295
YOL002C	IZH2	6.99515	3.967815	1.837520	0.9624	1.43046	2.970365	2.860047	1.73914	1.209497	1.837520	3	1.739140	5	0.94646
YOL003C	PFA4	0.93372	1.199710	0.984722	0.5498	0.51940	0.821451	0.823619	0.86022	0.439982	0.984722	3	0.821451	5	0.83420
YOL004W	SIN3	0.35850	0.522878	1.765276	2.0342	1.89347	1.863811	2.206631	6.20320	1.529278	1.765276	3	1.893468	5	1.07262
YOL005C	RPB11	1.68898	5.545197	1.031838	2.2310	9.15457	5.521726	8.265950	2.29347	5.603876	2.231045	3	5.603876	5	2.51177
YOL006C	TOP1	1.43701	1.334456	1.209308	1.0911	1.73294	1.228875	1.548644	1.67235	1.242610	1.209308	3	1.548644	5	1.28060
YOL007C	CSI2	0.77812	1.128756	1.433109	0.8938	2.48288	2.078731	1.922377	2.04369	1.336276	1.128756	3	2.043690	5	1.81057
YOL008W	COQ10	0.55505	1.497504	NA	0.5226	1.34963	1.396832	1.173320	NA	0.730507	1.010067	2	1.261477	4	1.24890
YOL009C	MDM12	0.61716	1.020580	0.439748	NA	0.38112	0.364413	0.275575	0.25379	NA	0.730164	2	0.319994	4	0.43825
YOL010W	RCL1	3.67332	2.584235	1.840661	1.0102	1.59989	2.143111	2.153200	1.46398	1.583936	1.840661	3	1.599895	5	0.86920
YOL011W	PLB3	0.69351	0.900139	NA	0.6046	0.42711	0.494026	0.329597	NA	0.164426	0.752378	2	0.378352	4	0.50288
YOL012C	HTZ1	1.95112	4.811923	1.081310	3.2184	7.70533	8.448141	6.149055	1.70575	5.886463	3.218440	3	6.149055	5	1.91057
YOL013C	HRD1	0.76655	0.838190	1.257209	0.5574	0.43536	0.750572	0.583476	1.05390	0.381016	0.838190	3	0.583476	5	0.69611
YOL013W-A		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YOL014W		3.04318	1.468758	1.015348	NA	0.27950	0.074317	0.041363	0.12289	NA	1.242053	2	0.098603	4	0.07939
YOL015W	IRC10	0.16464	0.129011	0.396559	NA	0.01306	0.003850	0.007215	0.01469	NA	0.262785	2	0.010136	4	0.03857
YOL016C	CMK2	3.44659	1.463562	2.362077	0.7148	1.13243	2.593807	1.262696	1.36246	0.955260	1.463562	3	1.262696	5	0.86276
YOL017W	ESC8	0.37305	0.415375	0.811179	0.2655	0.31554	0.417102	0.341305	0.62112	0.271927	0.415375	3	0.341305	5	0.82168
YOL018C	TLG2	1.74918	1.137202	0.740505	0.4904	0.94710	1.385504	0.822926	0.74802	0.836420	0.740505	3	0.836420	5	1.12953
YOL019W		0.46638	0.491421	1.210879	0.7898	1.00474	1.143157	1.178609	1.64564	0.811472	0.789849	3	1.143157	5	1.44731
YOL019W-A		NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA
YOL020W	TAT2	1.36986	1.480116	1.416618	1.4103	1.01543	1.437698	1.532161	2.19997	0.798772	1.416618	3	1.437698	5	1.01488
YOL021C	DIS3	0.69718	1.126783	2.045615	1.3965	1.57869	2.024636	2.331029	3.39546	1.537443	1.396491	3	2.024636	5	1.44980
YOL022C	TSR4	3.43589	2.408890	1.426827	1.2781	2.08261	2.630465	2.982365	1.70575	1.763558	1.426827	3	2.082609	5	1.45961
YOL023W	IFM1	0.23089	0.524523	0.173544	0.2704	0.20648	0.220268	0.161704	0.18033	0.137438	0.270425	3	0.180326	5	0.66682
YOL024W		0.05331	0.022076	0.037693	NA	NA	0.005686	0.008088	0.00401	NA	0.029884	2	0.005686	3	0.19025
YOL025W	LAG2	0.20905	0.226783	0.819817	0.2949	0.23466	0.321478	0.289158	0.71329	0.215682	0.294886	3	0.289158	5	0.98057
YOL026C	MIM1	1.91976	2.229637	0.534765	1.7094	3.11512	2.459628	4.166238	1.00715	2.465488	1.709427	3	2.465488	5	1.44229
YOL027C	MDM38	0.89940	1.813465	2.566246	1.7241	2.77819	2.412378	2.661473	4.03796	2.025732	1.813465	3	2.661473	5	1.46762
YOL028C	YAP7	0.99968	1.403903	NA	0.6589	0.98621	0.721895	0.713189	NA	0.729826	1.031421	2	0.725861	4	0.70375
YOL029C		NA	1.273525	NA	NA	NA	0.006360	0.015200	NA	NA	1.273525	1	0.010780	2	0.00846
YOL030W	GAS5	1.25256	2.006970	4.019772	3.0263	5.27304	6.822385	7.046183	9.74293	5.327640	3.026292	3	6.822385	5	2.25437
YOL031C	SIL1	1.24124	0.817093	1.053040	0.7362	1.27046	1.370312	1.090799	1.27430	0.837781	0.817093	3	1.270456	5	1.55485
YOL032W	OPI10	1.63031	0.644553	0.669046	0.4010	1.13831	1.241757	1.096858	0.65719	0.933034	0.644553	3	1.096858	5	1.70174
YOL033W	MSE1	1.14728	0.590739	0.833166	0.3212	0.29705	0.323924	0.287283	0.48354	0.199126	0.590739	3	0.297052	5	0.50285
YOL034W	SMC5	0.28759	0.352221	0.679254	0.3549	0.19014	0.292807	0.209795	0.50491	0.172591	0.354943	3	0.209795	5	0.59107
YOL036W		0.61449	0.703115	1.762920	0.8879	0.72881	0.553856	0.687411	1.01784	0.403241	0.887863	3	0.687411	5	0.77423
YOL038C-A		0.47421	NA	NA	NA	0.67786	NA	NA	NA	NA	NA	0	0.677857	1	NA
YOL038W	PRE6	7.55590	6.868969	2.993430	3.6410	6.63477	10.032810	8.059185	4.86612	6.961244	3.641031	3	6.961244	5	1.91189
YOL039W	RPP2A	43.53329	106.303056	17.560882	61.7359	264.21948	99.235522	94.581130	36.35097	117.775751	61.735914	3	99.235522	5	1.60742
YOL040C	RPS15	20.30652	139.000182	18.003771	75.1836	260.21790	179.538045	255.196197	40.92322	158.891634	75.183588	3	179.538045	5	2.38800
YOL041C	NOP12	4.46769	3.413276	2.389561	1.9505	6.52580	4.365054	5.931198	3.08824	3.623276	2.389561	3	4.365054	5	1.82672
YOL042W	NGL1	1.40139	0.683790	0.973729	0.4835	0.73913	0.753808	0.563834	0.63581	0.403241	0.683790	3	0.635815	5	0.92984
YOL043C	NTG2	0.66777	0.812943	0.579526	0.2178	0.11989	0.150707	0.129122	0.15227	0.077791	0.579526	3	0.129122	5	0.22281
YOL044W	PEX15	1.17630	0.592035	0.743646	0.2451	0.45891	0.533629	0.638268	0.44881	0.268072	0.592035	3	0.458908	5	0.77514
YOL045W	PSK2	0.43051	0.527984	0.859080	0.6574	0.44040	0.785090	0.588149	1.47466	0.408231	0.657420	3	0.588149	5	0.89463
YOL047C	LDS2	0.04060	0.046043	0.066748	NA	0.02269	0.017647	0.032300	0.02271	NA	0.056395	2	0.022700	4	0.40252
YOL048C	RRT8	0.88234	0.683696	NA	0.3929	0.23017	0.415420	0.315732	NA	0.226341	0.538298	2	0.272950	4	0.50706
YOL049W	GSH2	2.68630	3.426104	2.970658	2.3620	2.26794	4.150175	2.760760	3.65326	1.882625	2.970658	3	2.760760	5	0.92934
YOL051W	GAL11	NA	0.478759	NA	NA	NA	1.010295	1.336616	NA	NA	0.478759	1	1.173456	2	2.45103
YOL052C	SPE2	0.94086	1.524678	1.515561	1.1618	1.80094	1.782316	2.528961	1.93282	1.822751	1.515561	3	1.822751	5	1.20269
YOL052C-A	DDR2	0.38138	0.537780	NA	NA	2.06308	0.180297	0.150279	NA	NA	0.537780	1	0.180297	3	0.33526
YOL053W	AIM39	1.27056	0.521435	0.621930	0.3460	0.30810	0.526035	0.461569	0.55701	0.346316	0.521435	3	0.461569	5	0.88519
YOL054W	PSH1	0.95846	0.785257	0.503355	0.2385	0.43811	0.671016	0.428909	0.60242	0.440436	0.503355	3	0.440436	5	0.87500
YOL055C	THI20	0.49390	0.656879	0.834737	0.2723	0.24731	0.362286	0.317889	0.52094	0.276009	0.656879	3	0.317889	5	0.48394
YOL056W	GPM3	2.45142	1.315706	0.769560	0.6056	1.37403	1.443334	1.449871	0.89361	0.967961	0.769560	3	1.374027	5	1.78547
YOL057W		1.14256	1.260718	2.555252	1.3216	1.45520	2.853403	2.290102	4.17153	1.525423	1.321588	3	2.290102	5	1.73284
YOL058W	ARG1	0.44745	1.611890	0.903840	0.4511	0.97098	4.307381	4.120201	2.42037	0.872253	0.903840	3	2.420370	5	2.67787
YOL059W	GPD2	1.22983	2.803431	2.684821	2.8471	4.53500	9.471508	10.011859	4.84608	4.678553	2.803431	3	4.846083	5	1.72863
YOL060C	MAM3	0.23398	0.697969	1.433109	0.7738	0.53433	1.198706	0.894458	1.96889	0.709188	0.773822	3	0.894458	5	1.15590
YOL061W	PRS5	3.21449	2.141221	3.274555	2.5549	3.79999	4.930066	5.738991	5.74905	3.461571	2.554947	3	4.930066	5	1.92962
YOL062C	APM4	2.37158	2.081655	1.856367	1.0469	0.52669	1.239908	0.896512	1.04856	0.532288	1.856367	3	0.896512	5	0.48294
YOL063C	CRT10	0.45956	0.546297	1.710307	0.4848	0.12009	0.293567	0.248334	0.70394	0.181436	0.546297	3	0.248334	5	0.45458
YOL064C	MET22	4.49070	2.988303	2.325170	1.3238	3.68677	3.153297	3.620530	2.95734	2.252074	2.325170	3	3.153297	5	1.35616
YOL065C	INP54	0.81380	0.819770	0.698886	0.3710	0.71875	0.922677	0.666382	0.64784	0.456085	0.698886	3	0.666382	5	0.95349
YOL066C	RIB2	0.91915	0.596050	1.343588	0.4988	0.58529	0.482526	0.610333	0.82282	0.462435	0.596050	3	0.585289	5	0.98195
YOL067C	RTG1	0.56591	0.788578	0.296045	0.8752	1.04258	0.935744	1.431487	0.54498	1.123315	0.788578	3	1.042575	5	1.32209
YOL068C	HST1	NA	2.046051	2.484579	NA	NA	0.488445	0.556388	0.61444	NA	2.265315	2	0.556388	3	0.24561
YOL069W	NUF2	0.68395	0.711902	0.895987	0.6031	0.33259	0.583485	0.461440	0.51827	0.395530	0.711902	3	0.461440	5	0.64818
YOL070C	NBA1	1.50931	0.978050	1.353797	0.9860	2.16818	1.888100	2.353983	2.18394	1.687581	0.986046	3	2.168180	5	2.19886
YOL071W	SDH5	0.49069	2.155911	0.321173	0.4486	1.50975	1.846564	1.281953	0.75336	1.118099	0.448571	3	1.281953	5	2.85786
YOL072W	THP1	0.74362	0.543463	1.231296	0.2692	0.33163	0.362302	0.393554	0.53563	0.215002	0.543463	3	0.362302	5	0.66666
YOL073C	DSC2	1.16185	1.220535	0.999642	0.5208	0.49163	0.825923	0.627279	0.78809	0.472641	0.999642	3	0.627279	5	0.62750
YOL075C		0.17983	0.242344	0.483723	0.3529	0.07087	0.331061	0.197214	0.55968	0.158983	0.352918	3	0.197214	5	0.55881
YOL076W	MDM20	1.38128	1.002635	1.239933	1.2254	1.32939	1.651181	1.593037	2.89456	1.115378	1.225430	3	1.593037	5	1.29998
YOL077C	BRX1	6.93475	8.055837	2.705238	3.3541	8.83022	8.555869	9.360677	4.26904	4.881988	3.354074	3	8.555869	5	2.55089
YOL077W-A	ATP19	2.22110	2.852745	0.366719	2.7709	8.81350	5.396097	5.890451	1.67636	8.108146	2.770881	3	5.890451	5	2.12584
YOL078W	AVO1	0.43452	0.277234	0.716162	0.2598	0.31185	0.248425	0.280223	0.51293	0.144015	0.277234	3	0.280223	5	1.01078
YOL080C	REX4	2.59624	2.330472	0.424828	0.7121	1.65765	1.554413	2.015220	0.60376	0.927591	0.712079	3	1.554413	5	2.18292
YOL081W	IRA2	0.17602	0.144043	0.987863	1.0684	0.11059	0.350667	0.318017	2.08376	0.219991	0.987863	3	0.318017	5	0.32192
YOL082W	ATG19	1.95905	0.856762	3.225869	0.6976	0.59518	1.023660	0.627073	0.64917	0.461301	0.856762	3	0.627073	5	0.73191
YOL083W	ATG34	0.28937	0.346496	0.464877	NA	0.09136	0.260341	0.174671	0.22307	NA	0.405686	2	0.198870	4	0.49021
YOL084W	PHM7	0.02037	0.022513	0.071459	NA	0.00387	0.004563	0.008011	0.01603	NA	0.046986	2	0.006287	4	0.13380
YOL086C	ADH1	102.34126	91.890886	54.094551	164.9392	427.56156	388.328688	349.791269	174.41359	330.656375	91.890886	3	349.791269	5	3.80659
YOL086W-A	MHF1	2.40963	1.122809	0.219089	0.9445	2.03857	1.060311	1.125024	0.37802	0.932808	0.944546	3	1.060311	5	1.12256
YOL087C	DUF1	0.39867	0.485584	1.115862	0.5729	0.22741	0.598215	0.399485	0.99914	0.323636	0.572902	3	0.399485	5	0.69730
YOL088C	MPD2	2.61891	2.461575	1.777840	1.3405	2.37937	2.489246	2.213692	2.01430	1.739290	1.777840	3	2.213692	5	1.24516
YOL089C	HAL9	0.33867	0.319350	1.048329	0.3905	0.28701	0.389356	0.397971	0.73199	0.266484	0.390538	3	0.389356	5	0.99697
YOL090W	MSH2	0.82186	0.743515	1.130782	1.2787	1.41425	2.029392	1.581381	3.23517	1.182055	1.130782	3	1.581381	5	1.39848
YOL091W	SPO21	0.13893	0.051685	0.146059	NA	0.01257	0.017829	0.020977	0.04542	NA	0.098872	2	0.019403	4	0.19624
YOL092W	YPQ1	4.13093	4.067530	2.420187	1.7126	3.28235	5.297885	5.567248	3.96449	2.713828	2.420187	3	3.964492	5	1.63809
YOL093W	TRM10	1.79147	1.821574	1.007495	0.5284	2.06488	2.092319	1.862014	1.00715	1.331060	1.007495	3	1.862014	5	1.84816
YOL094C	RFC4	1.16920	1.258766	1.212449	0.7549	1.62394	1.819953	2.141056	1.03787	1.409984	1.212449	3	1.623936	5	1.33938
YOL095C	HMI1	0.33151	0.284527	0.715376	0.2610	0.12556	0.183761	0.198934	0.29921	0.129273	0.284527	3	0.183761	5	0.64585
YOL096C	COQ3	0.72664	0.630251	0.824528	0.4147	0.73884	0.868856	0.718889	0.84953	0.676303	0.630251	3	0.738838	5	1.17229
YOL097C	WRS1	6.58663	4.469327	5.951524	3.8662	8.94825	9.381675	10.950017	8.84130	6.372258	4.469327	3	8.948251	5	2.00215
YOL097W-A		0.65896	0.089630	0.069889	NA	0.06122	NA	NA	0.00935	NA	0.079759	2	0.035283	2	0.44237
YOL098C		1.12383	1.193309	2.071529	1.8660	1.79596	2.691789	2.420585	6.10703	1.570101	1.865980	3	2.420585	5	1.29722
YOL100W	PKH2	0.25786	0.278827	0.783694	0.4040	0.25032	0.314358	0.305770	0.62379	0.196631	0.404034	3	0.305770	5	0.75679
